date,id_vendor,type_wood,price_wood_PerBF
2024-06-24,3,mahogany,10.55
2024-06-24,3,maple,6.74
2024-06-24,3,rosewood,73.74
2024-06-25,1,rosewood,73.47
2024-06-25,2,maple,6.2
2024-06-25,3,mahogany,12.39
2024-06-25,222,mahogany,13.8
2024-06-25,111,mahogany,12.67
2024-06-25,111,maple,5.72
2024-06-25,2,rosewood,64.35
2024-06-25,3,maple,6.27
2024-06-25,3,rosewood,67.98
2024-06-26,2,mahogany,15.85
2024-06-26,3,maple,5.58
2024-06-26,333,mahogany,12.24
2024-06-26,333,rosewood,60.45
2024-06-26,1,mahogany,11.94
2024-06-26,1,rosewood,77.79
2024-06-26,111,maple,5.8
2024-06-26,2,maple,6.99
2024-06-26,2,rosewood,75.58
2024-06-27,1,maple,5.52
2024-06-27,1,rosewood,74.53
2024-06-27,2,mahogany,10.08
2024-06-27,1,mahogany,12.39
2024-06-27,2,rosewood,73.26
2024-06-27,222,maple,7.48
2024-06-27,3,maple,5.61
2024-06-27,3,rosewood,75.79
2024-06-27,3 ,mahogany,12.81
2024-06-28,1,maple,5.54
2024-06-28,2,rosewood,
2024-06-28,1,mahogany,12.52
2024-06-28,1,rosewood,56.97
2024-06-28,2 ,maple,5.71
2024-06-28,222,mahogany,11.83
2024-06-28,3,rosewood,71.63
2024-06-28,3 ,mahogany,11.72
2024-06-28,333,maple,6.27
2024-06-29,1,maple,5.9
2024-06-29,2,maple,6.39
2024-06-29,3,mahogany,13.2
2024-06-29,1,mahogany,12.6
2024-06-29,1,rosewood,68.17
2024-06-29,2,mahogany,11.86
2024-06-29,2,rosewood,77.26
2024-06-29,3,rosewood,72.87
2024-06-29,3 ,maple,7.5
2024-06-30,3,mahogany,10.64
2024-06-30,3,rosewood,65.59
2024-06-30,111,maple,6.37
2024-06-30,1,mahogany,12.6
2024-06-30,1,rosewood,
2024-06-30,2,rosewood,57.6
2024-06-30,2 ,maple,7.85
2024-06-30,222 ,mahogany,12.83
2024-06-30,333,maple,5.54
2024-07-01,1,rosewood,76.04
2024-07-01,2,maple,5.67
2024-07-01,3,mahogany,11.68
2024-07-01,3,maple,6.11
2024-07-01,3,rosewood,59.62
2024-07-01,222,rosewood,57.63
2024-07-01,1,maple,6.15
2024-07-01,1 ,mahogany,11.89
2024-07-01,2,mahogany,11.53
2024-07-02,1,rosewood,71.22
2024-07-02,2,maple,6.78
2024-07-02,2,rosewood,86.37
2024-07-02,3,mahogany,12.21
2024-07-02,1,maple,5.85
2024-07-02,111,mahogany,13.6
2024-07-02,222,mahogany,14.92
2024-07-02,3,rosewood,56.07
2024-07-02,333,maple,6.37
2024-07-03,1,maple,6.42
2024-07-03,3,rosewood,75.93
2024-07-03,1,mahogany,10.69
2024-07-03,1,rosewood,72.36
2024-07-03,2,mahogany,
2024-07-03,2,maple,7.27
2024-07-03,222,rosewood,84.36
2024-07-03,3,mahogany,12.56
2024-07-03,3 ,maple,5.44
2024-07-04,1,mahogany,12.34
2024-07-04,1,maple,
2024-07-04,1,rosewood,65.74
2024-07-04,2,maple,5.6
2024-07-04,3,mahogany,13.61
2024-07-04,2 ,rosewood,93.15
2024-07-04,222,mahogany,11.76
2024-07-04,3,maple,6.35
2024-07-04,3,rosewood,60.32
2024-07-05,1,rosewood,64.83
2024-07-05,222,mahogany,12.77
2024-07-05,1,maple,5.6
2024-07-05,111,mahogany,13.46
2024-07-05,2,rosewood,73.3
2024-07-05,2 ,maple,6.55
2024-07-05,3,mahogany,11.39
2024-07-05,3,maple,5.69
2024-07-05,333 ,rosewood,
2024-07-06,1,mahogany,10.95
2024-07-06,1,maple,5.92
2024-07-06,1 ,rosewood,74.48
2024-07-06,2,mahogany,14.51
2024-07-06,2,rosewood,85.34
2024-07-06,2 ,maple,7.98
2024-07-06,3,mahogany,12.42
2024-07-06,3,maple,5.85
2024-07-06,3 ,rosewood,66.15
2024-07-07,111,maple,6.15
2024-07-07,1,mahogany,11.54
2024-07-07,1,rosewood,66.0
2024-07-07,2,mahogany,9.68
2024-07-07,2,maple,7.48
2024-07-07,222,rosewood,66.3
2024-07-07,3,maple,6.24
2024-07-07,3,rosewood,67.21
2024-07-07,333,mahogany,12.5
2024-07-08,2,maple,7.31
2024-07-08,3,rosewood,76.74
2024-07-08,1,mahogany,11.95
2024-07-08,1,rosewood,67.94
2024-07-08,111 ,maple,5.83
2024-07-08,2,mahogany,9.64
2024-07-08,222,rosewood,57.35
2024-07-08,3,mahogany,11.8
2024-07-08,3,maple,5.07
2024-07-09,2,mahogany,12.29
2024-07-09,1,mahogany,10.09
2024-07-09,1,maple,6.55
2024-07-09,111,rosewood,86.68
2024-07-09,2,rosewood,
2024-07-09,2 ,maple,5.83
2024-07-09,3 ,mahogany,12.08
2024-07-09,3 ,maple,6.1
2024-07-09,333,rosewood,60.07
2024-07-10,1,mahogany,11.39
2024-07-10,2,rosewood,60.54
2024-07-10,3,maple,6.67
2024-07-10,1,rosewood,66.54
2024-07-10,111 ,maple,6.43
2024-07-10,222,mahogany,14.18
2024-07-10,222,maple,6.15
2024-07-10,3,mahogany,11.64
2024-07-10,3 ,rosewood,76.82
2024-07-11,1,mahogany,13.45
2024-07-11,1,maple,5.33
2024-07-11,2,mahogany,14.28
2024-07-11,3,rosewood,60.13
2024-07-11,111,rosewood,72.52
2024-07-11,2,maple,6.7
2024-07-11,2,rosewood,65.42
2024-07-11,3,mahogany,11.61
2024-07-11,3,maple,6.78
2024-07-12,2,rosewood,85.84
2024-07-12,1,mahogany,11.41
2024-07-12,111,maple,6.81
2024-07-12,111 ,rosewood,74.92
2024-07-12,2,mahogany,13.4
2024-07-12,2 ,maple,4.97
2024-07-12,3,mahogany,12.13
2024-07-12,3,maple,6.6
2024-07-12,3,rosewood,82.25
2024-07-13,1,maple,5.57
2024-07-13,2,maple,7.74
2024-07-13,3,rosewood,63.54
2024-07-13,222,mahogany,16.09
2024-07-13,1,mahogany,12.0
2024-07-13,1,rosewood,80.89
2024-07-13,2,rosewood,90.87
2024-07-13,3,mahogany,10.55
2024-07-13,3,maple,6.11
2024-07-14,1,rosewood,74.4
2024-07-14,3,rosewood,66.98
2024-07-14,222,mahogany,9.17
2024-07-14,1 ,mahogany,13.01
2024-07-14,111 ,maple,6.42
2024-07-14,2,maple,8.02
2024-07-14,222 ,rosewood,88.59
2024-07-14,3,mahogany,13.79
2024-07-14,333,maple,6.28
2024-07-15,3,maple,5.47
2024-07-15,111,rosewood,64.78
2024-07-15,1,maple,5.16
2024-07-15,1 ,mahogany,12.15
2024-07-15,2,mahogany,9.44
2024-07-15,2,maple,7.18
2024-07-15,2 ,rosewood,69.82
2024-07-15,3,mahogany,13.17
2024-07-15,3,rosewood,71.01
2024-07-16,3,mahogany,11.8
2024-07-16,3,maple,6.14
2024-07-16,111,maple,6.57
2024-07-16,1,rosewood,65.64
2024-07-16,1 ,mahogany,12.62
2024-07-16,2,mahogany,11.28
2024-07-16,2,maple,8.32
2024-07-16,2,rosewood,76.65
2024-07-16,3,rosewood,60.22
2024-07-17,2,mahogany,11.94
2024-07-17,3,mahogany,12.32
2024-07-17,3,rosewood,74.83
2024-07-17,222,rosewood,73.8
2024-07-17,1,mahogany,12.77
2024-07-17,111,maple,6.6
2024-07-17,111 ,rosewood,64.69
2024-07-17,222,maple,5.11
2024-07-17,3,maple,5.99
2024-07-18,3,mahogany,11.8
2024-07-18,1,mahogany,11.41
2024-07-18,1,rosewood,76.54
2024-07-18,111,maple,6.71
2024-07-18,2,rosewood,94.52
2024-07-18,2 ,mahogany,11.05
2024-07-18,2 ,maple,6.78
2024-07-18,3,maple,6.46
2024-07-18,3,rosewood,81.28
2024-07-19,111,mahogany,13.62
2024-07-19,1,rosewood,71.67
2024-07-19,111,maple,6.31
2024-07-19,2,mahogany,13.03
2024-07-19,2,maple,8.06
2024-07-19,2,rosewood,68.42
2024-07-19,3,maple,6.22
2024-07-19,3,rosewood,66.94
2024-07-19,3 ,mahogany,14.06
2024-07-20,1,mahogany,12.2
2024-07-20,1,maple,6.08
2024-07-20,1,rosewood,68.95
2024-07-20,222,maple,6.98
2024-07-20,222,rosewood,
2024-07-20,333,mahogany,
2024-07-20,2,mahogany,11.84
2024-07-20,333,maple,5.88
2024-07-20,333,rosewood,79.0
2024-07-21,1,rosewood,69.63
2024-07-21,2,rosewood,82.1
2024-07-21,111,mahogany,10.66
2024-07-21,1,maple,5.77
2024-07-21,2,mahogany,
2024-07-21,2,maple,6.52
2024-07-21,3,maple,6.08
2024-07-21,3,rosewood,66.81
2024-07-21,3 ,mahogany,14.19
2024-07-22,1,mahogany,13.76
2024-07-22,2,mahogany,14.66
2024-07-22,2,maple,7.13
2024-07-22,1,maple,5.52
2024-07-22,1,rosewood,64.07
2024-07-22,2,rosewood,64.12
2024-07-22,3,mahogany,11.38
2024-07-22,333,maple,6.17
2024-07-22,333,rosewood,62.85
2024-07-23,2,maple,7.48
2024-07-23,3,maple,6.7
2024-07-23,111,mahogany,14.24
2024-07-23,1,maple,6.63
2024-07-23,1,rosewood,70.1
2024-07-23,2,mahogany,14.77
2024-07-23,2,rosewood,53.06
2024-07-23,3,mahogany,12.77
2024-07-23,3,rosewood,70.5
2024-07-24,3,maple,6.32
2024-07-24,1,maple,6.53
2024-07-24,1,rosewood,70.82
2024-07-24,111,mahogany,12.81
2024-07-24,2,maple,6.38
2024-07-24,2,rosewood,78.04
2024-07-24,222 ,mahogany,
2024-07-24,3,mahogany,13.89
2024-07-24,3,rosewood,66.54
2024-07-25,2,mahogany,10.79
2024-07-25,3,mahogany,13.66
2024-07-25,3,maple,6.64
2024-07-25,1,mahogany,
2024-07-25,1 ,rosewood,74.38
2024-07-25,111,maple,5.84
2024-07-25,2,maple,7.16
2024-07-25,2,rosewood,56.22
2024-07-25,333,rosewood,68.27
2024-07-26,1,maple,6.13
2024-07-26,1,rosewood,72.28
2024-07-26,1,rosewood,72.28
2024-07-26,2,mahogany,10.79
2024-07-26,2,maple,7.39
2024-07-26,1,mahogany,10.14
2024-07-26,2,rosewood,68.31
2024-07-26,3,mahogany,11.15
2024-07-26,3,maple,6.09
2024-07-26,3,rosewood,65.07
2024-07-27,2,mahogany,10.65
2024-07-27,3,mahogany,13.03
2024-07-27,3,rosewood,68.39
2024-07-27,1,maple,5.67
2024-07-27,1 ,rosewood,78.27
2024-07-27,111 ,mahogany,12.65
2024-07-27,111 ,mahogany,12.65
2024-07-27,2,maple,
2024-07-27,2,rosewood,66.07
2024-07-27,333,maple,5.85
2024-07-28,2,maple,4.76
2024-07-28,2,rosewood,70.82
2024-07-28,1,rosewood,75.69
2024-07-28,111,mahogany,10.68
2024-07-28,111 ,maple,6.16
2024-07-28,2,mahogany,11.74
2024-07-28,3,mahogany,13.89
2024-07-28,333,maple,6.91
2024-07-28,333,rosewood,58.55
2024-07-29,1,mahogany,10.7
2024-07-29,3,mahogany,11.76
2024-07-29,3,rosewood,70.23
2024-07-29,1 ,rosewood,63.68
2024-07-29,111,maple,5.16
2024-07-29,2,maple,5.54
2024-07-29,2,rosewood,62.12
2024-07-29,222 ,mahogany,11.83
2024-07-29,3,maple,6.57
2024-07-30,3,mahogany,11.7
2024-07-30,3,mahogany,11.7
2024-07-30,1,mahogany,12.24
2024-07-30,1,rosewood,63.92
2024-07-30,111,maple,6.01
2024-07-30,2,mahogany,11.82
2024-07-30,2,maple,6.91
2024-07-30,2,rosewood,36.15
2024-07-30,3,maple,6.0
2024-07-30,3,maple,6.0
2024-07-30,3,rosewood,73.24
2024-07-31,1,maple,5.05
2024-07-31,2,maple,7.2
2024-07-31,2,rosewood,86.41
2024-07-31,1,mahogany,12.33
2024-07-31,1,rosewood,60.11
2024-07-31,2 ,mahogany,12.42
2024-07-31,3,mahogany,11.76
2024-07-31,3 ,rosewood,59.06
2024-07-31,333,maple,6.27
2024-08-01,1,mahogany,10.73
2024-08-01,1,rosewood,66.02
2024-08-01,111,maple,5.8
2024-08-01,2,mahogany,
2024-08-01,2,maple,6.22
2024-08-01,2,rosewood,60.36
2024-08-01,3,mahogany,14.12
2024-08-01,3,maple,6.55
2024-08-01,333 ,rosewood,68.14
2024-08-02,2,maple,6.11
2024-08-02,3,mahogany,12.97
2024-08-02,333,maple,6.98
2024-08-02,1,mahogany,12.72
2024-08-02,1,maple,6.55
2024-08-02,1,rosewood,65.46
2024-08-02,2,mahogany,11.4
2024-08-02,2 ,rosewood,73.96
2024-08-02,333,rosewood,64.88
2024-08-03,1,mahogany,11.3
2024-08-03,1,maple,5.82
2024-08-03,2,rosewood,
2024-08-03,3,mahogany,13.26
2024-08-03,222,mahogany,13.79
2024-08-03,111,rosewood,70.37
2024-08-03,2,maple,7.09
2024-08-03,3,rosewood,64.6
2024-08-03,3 ,maple,6.34
2024-08-04,2,maple,7.94
2024-08-04,2,rosewood,62.22
2024-08-04,3,rosewood,74.13
2024-08-04,111,maple,6.77
2024-08-04,333,mahogany,12.8
2024-08-04,1,rosewood,71.12
2024-08-04,1 ,mahogany,13.19
2024-08-04,2,mahogany,14.07
2024-08-04,3,maple,6.37
2024-08-05,2,maple,6.53
2024-08-05,111,mahogany,11.19
2024-08-05,1,maple,5.61
2024-08-05,1,rosewood,66.96
2024-08-05,2,mahogany,15.38
2024-08-05,2,rosewood,92.11
2024-08-05,3,mahogany,12.11
2024-08-05,3,maple,6.27
2024-08-05,333,rosewood,68.83
2024-08-06,1,maple,5.84
2024-08-06,2,rosewood,81.66
2024-08-06,3,rosewood,69.64
2024-08-06,222,mahogany,12.0
2024-08-06,222,maple,8.01
2024-08-06,1,rosewood,65.24
2024-08-06,1 ,mahogany,11.87
2024-08-06,3,mahogany,14.0
2024-08-06,3,maple,6.58
2024-08-07,1,mahogany,12.41
2024-08-07,1,maple,5.87
2024-08-07,1,rosewood,75.1
2024-08-07,2,rosewood,79.85
2024-08-07,2 ,maple,6.52
2024-08-07,222,mahogany,12.44
2024-08-07,3,mahogany,11.28
2024-08-07,3,rosewood,61.05
2024-08-07,333 ,maple,7.16
2024-08-08,1,rosewood,
2024-08-08,2,mahogany,11.11
2024-08-08,2,rosewood,73.19
2024-08-08,111,mahogany,12.79
2024-08-08,1,maple,6.44
2024-08-08,222,maple,6.76
2024-08-08,3,mahogany,12.98
2024-08-08,333,maple,6.02
2024-08-08,333 ,rosewood,69.41
2024-08-09,1,rosewood,64.94
2024-08-09,3,maple,5.23
2024-08-09,333,rosewood,59.25
2024-08-09,1,mahogany,12.08
2024-08-09,1 ,maple,6.56
2024-08-09,2,mahogany,
2024-08-09,2,maple,5.23
2024-08-09,2,rosewood,69.22
2024-08-09,3,mahogany,13.03
2024-08-10,333,mahogany,12.26
2024-08-10,1,mahogany,
2024-08-10,1,maple,
2024-08-10,1,rosewood,
2024-08-10,2,mahogany,
2024-08-10,2 ,maple,7.36
2024-08-10,2 ,rosewood,80.1
2024-08-10,3,maple,6.2
2024-08-10,3 ,rosewood,59.54
2024-08-11,2,maple,6.41
2024-08-11,2,rosewood,82.94
2024-08-11,3,mahogany,14.5
2024-08-11,1,mahogany,11.49
2024-08-11,1,rosewood,55.54
2024-08-11,111 ,maple,6.5
2024-08-11,2,mahogany,10.94
2024-08-11,3,rosewood,59.43
2024-08-11,333,maple,6.36
2024-08-12,1,rosewood,71.71
2024-08-12,3,mahogany,13.57
2024-08-12,3,rosewood,56.92
2024-08-12,111,maple,6.24
2024-08-12,1,mahogany,12.26
2024-08-12,2,maple,5.97
2024-08-12,222,mahogany,10.71
2024-08-12,222,rosewood,93.73
2024-08-12,333 ,maple,6.27
2024-08-13,1,maple,5.79
2024-08-13,2,rosewood,76.21
2024-08-13,3,rosewood,73.52
2024-08-13,111,rosewood,64.82
2024-08-13,222,maple,5.7
2024-08-13,111,mahogany,12.32
2024-08-13,222,mahogany,
2024-08-13,3,mahogany,11.98
2024-08-13,333,maple,6.65
2024-08-14,1,rosewood,64.21
2024-08-14,3,maple,6.47
2024-08-14,111,maple,6.39
2024-08-14,111 ,mahogany,9.94
2024-08-14,2,maple,6.37
2024-08-14,2,rosewood,89.72
2024-08-14,222,mahogany,15.91
2024-08-14,3,mahogany,10.72
2024-08-14,333,rosewood,62.81
2024-08-15,1,mahogany,10.21
2024-08-15,2,rosewood,64.03
2024-08-15,3,mahogany,11.19
2024-08-15,1,maple,
2024-08-15,1,rosewood,69.01
2024-08-15,2,maple,5.27
2024-08-15,2 ,mahogany,15.45
2024-08-15,3,maple,6.36
2024-08-15,3,rosewood,62.41
2024-08-16,3,rosewood,61.59
2024-08-16,333,maple,5.92
2024-08-16,1,mahogany,13.71
2024-08-16,1,maple,6.22
2024-08-16,1,rosewood,69.76
2024-08-16,2,maple,8.26
2024-08-16,2 ,mahogany,10.28
2024-08-16,2 ,rosewood,65.63
2024-08-16,3,mahogany,11.89
2024-08-17,2,maple,6.96
2024-08-17,3,mahogany,12.83
2024-08-17,3,maple,6.32
2024-08-17,1,maple,6.32
2024-08-17,1 ,mahogany,13.03
2024-08-17,111 ,rosewood,64.97
2024-08-17,2,mahogany,10.88
2024-08-17,2 ,rosewood,63.79
2024-08-17,3,rosewood,72.8
2024-08-18,1,maple,5.63
2024-08-18,1,rosewood,61.49
2024-08-18,2,mahogany,10.36
2024-08-18,3,mahogany,11.64
2024-08-18,3,rosewood,68.8
2024-08-18,111,mahogany,12.17
2024-08-18,2 ,rosewood,99.7
2024-08-18,222,maple,6.83
2024-08-18,3,maple,6.56
2024-08-19,3,maple,5.61
2024-08-19,3,rosewood,56.36
2024-08-19,1 ,maple,5.31
2024-08-19,111,mahogany,10.57
2024-08-19,111,rosewood,69.09
2024-08-19,2,rosewood,79.06
2024-08-19,2 ,maple,7.88
2024-08-19,222 ,mahogany,14.55
2024-08-19,3 ,mahogany,11.98
2024-08-20,1,rosewood,65.34
2024-08-20,2,mahogany,11.67
2024-08-20,2,rosewood,70.31
2024-08-20,1 ,maple,5.35
2024-08-20,111,mahogany,12.57
2024-08-20,2,maple,7.42
2024-08-20,3,mahogany,11.59
2024-08-20,3,maple,6.06
2024-08-20,3,rosewood,66.76
2024-08-21,1,rosewood,67.57
2024-08-21,333,mahogany,12.97
2024-08-21,1,mahogany,11.63
2024-08-21,1,maple,6.27
2024-08-21,2,rosewood,72.09
2024-08-21,2 ,mahogany,14.89
2024-08-21,222,maple,6.67
2024-08-21,3,maple,6.67
2024-08-21,3,rosewood,72.44
2024-08-22,2,mahogany,10.54
2024-08-22,2,maple,4.52
2024-08-22,3,mahogany,14.08
2024-08-22,3,maple,6.13
2024-08-22,111,maple,5.02
2024-08-22,111,mahogany,10.64
2024-08-22,111,rosewood,71.77
2024-08-22,2,rosewood,71.21
2024-08-22,333 ,rosewood,62.0
2024-08-23,2,mahogany,13.23
2024-08-23,2,maple,7.38
2024-08-23,1,maple,5.84
2024-08-23,111,mahogany,11.6
2024-08-23,111,rosewood,68.59
2024-08-23,222 ,rosewood,70.64
2024-08-23,3,mahogany,12.85
2024-08-23,3,maple,6.04
2024-08-23,3,rosewood,65.41
2024-08-24,1,mahogany,11.91
2024-08-24,1,maple,6.47
2024-08-24,1,rosewood,64.81
2024-08-24,2,mahogany,10.86
2024-08-24,2,maple,7.53
2024-08-24,2,rosewood,91.87
2024-08-24,3,mahogany,12.48
2024-08-24,3,maple,6.02
2024-08-24,3,rosewood,69.05
2024-08-25,1,maple,6.07
2024-08-25,2,mahogany,15.71
2024-08-25,2,rosewood,61.83
2024-08-25,1,rosewood,
2024-08-25,111 ,mahogany,8.96
2024-08-25,2,maple,7.71
2024-08-25,3,mahogany,11.73
2024-08-25,3,maple,5.82
2024-08-25,3 ,rosewood,68.89
2024-08-26,1,rosewood,85.16
2024-08-26,3,mahogany,12.12
2024-08-26,3,maple,6.89
2024-08-26,1,mahogany,11.82
2024-08-26,1,maple,6.15
2024-08-26,2,mahogany,
2024-08-26,2,rosewood,78.14
2024-08-26,222,maple,7.89
2024-08-26,333,rosewood,65.16
2024-08-27,1,mahogany,12.62
2024-08-27,2,mahogany,11.68
2024-08-27,3,mahogany,10.59
2024-08-27,3,rosewood,63.25
2024-08-27,111,maple,6.32
2024-08-27,111,rosewood,62.51
2024-08-27,2,maple,6.68
2024-08-27,222,rosewood,88.39
2024-08-27,3 ,maple,6.22
2024-08-28,1,mahogany,12.67
2024-08-28,3,mahogany,12.24
2024-08-28,1,rosewood,82.03
2024-08-28,1 ,maple,5.62
2024-08-28,2,maple,5.18
2024-08-28,2,rosewood,83.09
2024-08-28,222,mahogany,13.81
2024-08-28,3,maple,6.09
2024-08-28,333 ,rosewood,60.21
2024-08-29,1,maple,6.09
2024-08-29,222,rosewood,80.35
2024-08-29,1,rosewood,68.06
2024-08-29,1 ,mahogany,11.05
2024-08-29,2,mahogany,13.86
2024-08-29,2,maple,5.28
2024-08-29,3,maple,6.27
2024-08-29,3,rosewood,69.4
2024-08-29,333,mahogany,13.49
2024-08-30,1,rosewood,71.18
2024-08-30,2,mahogany,10.99
2024-08-30,2,rosewood,72.23
2024-08-30,1,mahogany,11.41
2024-08-30,1,maple,5.6
2024-08-30,2 ,maple,6.6
2024-08-30,3,mahogany,13.02
2024-08-30,3,maple,6.5
2024-08-30,3,rosewood,63.15
2024-08-31,1,mahogany,11.45
2024-08-31,1,maple,5.64
2024-08-31,1,rosewood,64.36
2024-08-31,2,mahogany,11.14
2024-08-31,2,maple,6.56
2024-08-31,2,maple,6.56
2024-08-31,2,rosewood,63.21
2024-08-31,2,rosewood,63.21
2024-08-31,3,mahogany,13.38
2024-08-31,3,rosewood,68.0
2024-08-31,3 ,maple,6.7
2024-09-01,1,mahogany,11.67
2024-09-01,3,mahogany,13.92
2024-09-01,3,maple,6.15
2024-09-01,222,mahogany,12.54
2024-09-01,1,maple,6.2
2024-09-01,1,rosewood,69.18
2024-09-01,2,maple,7.63
2024-09-01,2 ,rosewood,63.04
2024-09-01,3,rosewood,65.46
2024-09-02,1,rosewood,61.97
2024-09-02,2,maple,5.13
2024-09-02,2,rosewood,88.95
2024-09-02,1,mahogany,10.59
2024-09-02,111,maple,6.09
2024-09-02,2,mahogany,13.29
2024-09-02,3,mahogany,13.03
2024-09-02,3,rosewood,63.6
2024-09-02,333,maple,5.66
2024-09-03,1,maple,5.86
2024-09-03,1,maple,5.86
2024-09-03,2,mahogany,11.99
2024-09-03,2,rosewood,95.97
2024-09-03,1,mahogany,11.56
2024-09-03,111 ,rosewood,68.99
2024-09-03,2,maple,6.64
2024-09-03,3,mahogany,12.44
2024-09-03,3,rosewood,59.36
2024-09-03,3,rosewood,59.36
2024-09-03,3 ,maple,6.75
2024-09-04,2,mahogany,11.67
2024-09-04,3,rosewood,66.26
2024-09-04,1,mahogany,11.63
2024-09-04,1,maple,6.02
2024-09-04,1,rosewood,76.06
2024-09-04,2,rosewood,64.59
2024-09-04,222,maple,6.16
2024-09-04,3,mahogany,12.95
2024-09-04,3,maple,5.84
2024-09-05,1,maple,6.3
2024-09-05,3,maple,5.7
2024-09-05,111,mahogany,12.65
2024-09-05,111,rosewood,77.44
2024-09-05,2,mahogany,13.44
2024-09-05,2,maple,7.45
2024-09-05,2 ,rosewood,
2024-09-05,3,mahogany,13.38
2024-09-05,3,rosewood,68.38
2024-09-06,1,mahogany,11.92
2024-09-06,3,mahogany,12.03
2024-09-06,3,rosewood,70.19
2024-09-06,1,maple,6.02
2024-09-06,1 ,rosewood,76.29
2024-09-06,2,maple,6.71
2024-09-06,2,rosewood,71.91
2024-09-06,2 ,mahogany,12.21
2024-09-06,3,maple,6.43
2024-09-07,2,mahogany,14.23
2024-09-07,3,mahogany,14.3
2024-09-07,111,rosewood,64.88
2024-09-07,1,maple,5.04
2024-09-07,111,mahogany,12.59
2024-09-07,2 ,rosewood,100.07
2024-09-07,222,maple,6.58
2024-09-07,3,maple,7.02
2024-09-07,3,rosewood,67.48
2024-09-08,2,rosewood,102.39
2024-09-08,1,mahogany,10.97
2024-09-08,1,rosewood,75.37
2024-09-08,111 ,maple,5.77
2024-09-08,2,mahogany,11.41
2024-09-08,2,maple,8.09
2024-09-08,3,mahogany,11.25
2024-09-08,3,rosewood,71.4
2024-09-08,333,maple,5.68
2024-09-09,1,mahogany,12.09
2024-09-09,1,maple,6.57
2024-09-09,3,maple,6.1
2024-09-09,3,rosewood,59.61
2024-09-09,222,mahogany,12.7
2024-09-09,1,rosewood,75.51
2024-09-09,2,maple,7.03
2024-09-09,2,rosewood,74.88
2024-09-09,3,mahogany,11.7
2024-09-10,2,rosewood,97.63
2024-09-10,3,mahogany,13.38
2024-09-10,1,maple,6.17
2024-09-10,1 ,rosewood,75.02
2024-09-10,111,mahogany,10.06
2024-09-10,2,mahogany,
2024-09-10,2,maple,7.4
2024-09-10,3,maple,5.48
2024-09-10,3,rosewood,75.36
2024-09-11,1,maple,6.37
2024-09-11,3,maple,6.39
2024-09-11,3,rosewood,65.58
2024-09-11,1,rosewood,60.36
2024-09-11,1 ,mahogany,11.49
2024-09-11,2,mahogany,12.69
2024-09-11,222,maple,7.35
2024-09-11,222,rosewood,76.71
2024-09-11,3 ,mahogany,13.62
2024-09-12,1,mahogany,12.27
2024-09-12,2,maple,5.54
2024-09-12,3,mahogany,12.94
2024-09-12,111,maple,5.94
2024-09-12,333,maple,5.85
2024-09-12,1,rosewood,63.14
2024-09-12,2,mahogany,11.38
2024-09-12,2,rosewood,100.26
2024-09-12,333,rosewood,66.57
2024-09-13,1,mahogany,13.03
2024-09-13,111,rosewood,56.57
2024-09-13,111 ,maple,5.86
2024-09-13,2,rosewood,78.0
2024-09-13,2 ,mahogany,14.55
2024-09-13,222,maple,5.76
2024-09-13,3,mahogany,11.53
2024-09-13,3 ,rosewood,67.77
2024-09-13,333,maple,6.07
2024-09-14,2,maple,8.13
2024-09-14,1,rosewood,83.38
2024-09-14,1 ,maple,6.09
2024-09-14,111,mahogany,11.75
2024-09-14,2,rosewood,
2024-09-14,222,mahogany,
2024-09-14,3,mahogany,11.89
2024-09-14,3,maple,6.06
2024-09-14,3,rosewood,66.02
2024-09-15,1,mahogany,12.47
2024-09-15,1,rosewood,67.61
2024-09-15,2,rosewood,73.17
2024-09-15,3,maple,6.77
2024-09-15,111,maple,6.62
2024-09-15,2,mahogany,13.15
2024-09-15,2,maple,7.64
2024-09-15,3,mahogany,12.82
2024-09-15,3,rosewood,72.07
2024-09-16,2,maple,8.01
2024-09-16,3,mahogany,13.32
2024-09-16,3,maple,6.34
2024-09-16,3,rosewood,69.2
2024-09-16,111,maple,6.29
2024-09-16,1,mahogany,12.9
2024-09-16,1,rosewood,75.16
2024-09-16,2 ,rosewood,78.53
2024-09-16,222,mahogany,10.2
2024-09-17,1,maple,6.36
2024-09-17,111,mahogany,11.35
2024-09-17,222,mahogany,11.89
2024-09-17,222,maple,6.87
2024-09-17,333,maple,6.92
2024-09-17,1,rosewood,72.24
2024-09-17,2,rosewood,90.63
2024-09-17,3,mahogany,10.5
2024-09-17,3 ,rosewood,69.05
2024-09-18,1,mahogany,11.35
2024-09-18,222,rosewood,78.64
2024-09-18,333,mahogany,12.19
2024-09-18,1,maple,6.13
2024-09-18,1,rosewood,69.61
2024-09-18,2,mahogany,13.54
2024-09-18,2,maple,8.0
2024-09-18,3,rosewood,57.76
2024-09-18,3 ,maple,6.14
2024-09-19,2,mahogany,10.92
2024-09-19,2,rosewood,71.3
2024-09-19,1,mahogany,12.09
2024-09-19,1,rosewood,84.16
2024-09-19,111,maple,6.09
2024-09-19,2 ,maple,6.23
2024-09-19,3,maple,6.69
2024-09-19,3,rosewood,67.47
2024-09-19,3 ,mahogany,13.42
2024-09-20,2,maple,4.98
2024-09-20,2,rosewood,76.4
2024-09-20,3,rosewood,71.47
2024-09-20,222,mahogany,
2024-09-20,1,mahogany,11.45
